,merchant,category,amt,job,is_fraud,trans_hour,age,location
11014,Miller-Hauck,grocery_pos,123.89,"""Scientist, audiological""",0,7,95,"Fields Landing,CA"
11015,Kutch and Sons,grocery_pos,97.3,Mental health nurse,0,7,46,"Dumont,CO"
11016,"""Willms, Kris and Bergnaum""",shopping_pos,9.34,"""Scientist, physiological""",0,7,60,"Eugene,OR"
11017,Torp-Lemke,misc_pos,40.07,Freight forwarder,0,7,48,"Fort Washakie,WY"
11018,Kling Inc,gas_transport,44.83,Electronics engineer,0,7,35,"Centerview,MO"
11019,Mante Group,misc_net,2.99,Education administrator,0,7,58,"Vinton,CA"
11020,Spinka-Welch,grocery_net,15.98,Clothing/textile technologist,0,7,25,"Tekoa,WA"
11021,Schmitt Inc,gas_transport,72.28,Cytogeneticist,0,7,70,"Browning,MO"
11022,Dooley-Thompson,misc_net,42.19,Television/film/video producer,0,8,67,"Nelson,NE"
11023,Kutch and Sons,grocery_pos,130.34,Naval architect,0,8,57,"High Rolls Mountain Park,NM"
11024,Cartwright-Harris,grocery_pos,136.68,"""Radiographer, diagnostic""",0,8,62,"Syracuse,MO"
11025,Miller-Hauck,grocery_pos,101.63,"""Sales professional, IT""",0,8,34,"Altonah,UT"
11026,Haley Group,misc_pos,20.69,Health physicist,0,8,53,"Newhall,CA"
11027,Heller-Langosh,gas_transport,49.77,"""Engineer, communications""",0,8,23,"Ballwin,MO"
11028,Mraz-Herzog,gas_transport,78.62,Barrister,0,8,88,"Cascade Locks,OR"
11029,Koelpin and Sons,misc_net,9.47,Colour technologist,0,9,65,"Camden,MO"
11030,Hackett-Lueilwitz,grocery_pos,162.38,Armed forces training and education officer,0,9,65,"Port Costa,CA"
11031,Stamm-Witting,shopping_net,88.98,Research scientist (physical sciences),0,9,43,"Lonetree,WY"
11032,"""Roob, Conn and Tremblay""",shopping_pos,8.21,Systems analyst,0,9,78,"Grenada,CA"
11033,Deckow-O'Conne,grocery_pos,111.13,Tourist information centre manager,0,9,49,"Meadville,MO"
11034,Kling-Grant,grocery_net,84.31,Historic buildings inspector/conservation officer,0,9,52,"Espanola,NM"
11035,Spinka-Welch,grocery_net,41.98,Contractor,0,9,43,"Phoenix,AZ"
11036,Friesen-Stamm,gas_transport,60.84,"""Engineer, automotive""",0,9,50,"Hooper,NE"
11037,"""Greenholt, Jacobi and Gleason""",gas_transport,55.99,"""Scientist, research (maths)""",0,9,33,"Paauilo,HI"
11038,"""Harris, Gusikowski and Heaney""",grocery_net,48.84,Clinical research associate,0,10,51,"Odessa,MO"
11039,Friesen-Stamm,gas_transport,66.6,Podiatrist,0,10,52,"Lakeport,CA"
11040,Mraz-Herzog,gas_transport,71.55,"""Geologist, engineering""",0,10,67,"Parks,AZ"
11041,"""Olson, Becker and Koch""",gas_transport,81.3,"""Teacher, adult education""",0,10,35,"Wendel,CA"
11042,Murray-Smitham,grocery_pos,124.17,Product/process development scientist,0,10,51,"Lagrange,WY"
11043,"""Schuppe, Nolan and Hoege""",shopping_pos,154.27,Human resources officer,0,10,39,"Red Cliff,CO"
11044,Kutch and Sons,grocery_pos,135.26,"""Surveyor, minerals""",0,10,84,"Campbell,NE"
11045,Parisian and Sons,gas_transport,37.82,"""Nurse, children's""",0,10,44,"North Loup,NE"
11046,Friesen-D'Amore,gas_transport,69.58,"""Education officer, museum""",0,10,57,"Freedom,WY"
11047,"""Stroman, Hudson and Erdman""",gas_transport,58.95,Systems analyst,0,11,59,"Lowell,OR"
11048,Spinka Inc,grocery_net,80.03,Magazine features editor,0,11,45,"Sacramento,CA"
11049,Towne LLC,misc_pos,156.92,Teaching laboratory technician,0,11,39,"Vancouver,WA"
11050,Lebsack and Sons,misc_net,6.86,"""Teacher, adult education""",0,11,35,"Wendel,CA"
11051,"""Rutherford, Homenick and Bergstrom""",grocery_net,56.59,Electronics engineer,0,11,35,"Centerview,MO"
11052,Denesik and Sons,shopping_pos,87.19,Museum education officer,0,11,82,"Kent,OR"
11053,Heller-Abshire,grocery_net,50.51,Dealer,0,11,48,"Athena,OR"
11054,"""Kovacek, Dibbert and Ondrick""",grocery_pos,47.58,Counselling psychologist,0,11,24,"Phoenix,AZ"
11055,Harris Inc,gas_transport,46.96,Health physicist,0,11,53,"Newhall,CA"
11056,Hills-Witting,shopping_net,75.57,"""Administrator, local government""",0,11,51,"Alva,WY"
11057,Lynch Lt,shopping_pos,6.65,Product designer,0,11,89,"Westerville,NE"
11058,Corwin-Romague,travel,7.86,"""Engineer, maintenance""",0,12,68,"Gardiner,OR"
11059,Bernier and Sons,kids_pets,38.52,Chief Marketing Officer,0,12,81,"Colton,WA"
11060,"""Zboncak, Rowe and Murazik""",shopping_net,3.86,"""Lecturer, higher education""",0,12,31,"Riverton,WY"
11061,"""O'Reilly, Mohr and Purdy""",home,85.83,Tourist information centre manager,0,12,49,"Meadville,MO"
11062,Nader-Maggio,personal_care,3.35,Learning mentor,0,12,69,"Indian Wells,CA"
11063,"""Dare, Casper and Bartoletti""",kids_pets,10.38,"""Engineer, production""",0,12,32,"Independence,MO"
11064,"""Baumbach, Strosin and Nicolas""",shopping_pos,445.81,Water engineer,0,12,49,"Littleton,CO"
11065,Jakubowski Inc,home,110.77,"""Surveyor, mining""",0,12,51,"Fullerton,NE"
11066,Howe Lt,misc_pos,112.02,Clothing/textile technologist,0,12,25,"Tekoa,WA"
11067,Johnston-Caspe,travel,6.31,Magazine features editor,0,12,45,"Sacramento,CA"
11068,Carroll PLC,health_fitness,85.13,Podiatrist,0,12,52,"Lakeport,CA"
11069,Romaguera Lt,health_fitness,16.85,"""Designer, exhibition/display""",0,12,52,"Sun City,CA"
11070,"""Greenholt, O'Hara and Balistreri""",shopping_net,209.12,"""Pilot, airline""",0,13,36,"Laramie,WY"
11071,Treutel-King,travel,1.81,Historic buildings inspector/conservation officer,0,13,52,"Espanola,NM"
11072,"""Brown, Homenick and Lesch""",health_fitness,18.99,Futures trader,0,13,31,"American Fork,UT"
11073,Bashirian Group,shopping_net,5.42,Barista,0,13,50,"Oakland,CA"
11074,Skiles LLC,home,151.37,"""Research officer, political party""",0,13,40,"Conway,WA"
11075,Brown Inc,kids_pets,83.63,Contractor,0,13,43,"Phoenix,AZ"
11076,"""Schumm, McLaughlin and Carte""",food_dining,69.02,Building surveyor,0,13,89,"Paradise Valley,AZ"
11077,Barton LLC,kids_pets,6.04,"""Scientist, audiological""",0,13,61,"Mendon,UT"
11078,Botsford and Sons,home,87.58,Sales executive,0,13,54,"Laguna Hills,CA"
11079,Swift PLC,kids_pets,59.42,Counsellor,0,13,37,"Kansas City,MO"
11080,Stiedemann Inc,misc_pos,5.15,Tax inspector,0,13,36,"Rocky Mount,MO"
11081,"""Douglas, Schneider and Turne""",shopping_pos,4.76,Petroleum engineer,0,13,37,"Superior,AZ"
11082,Pouros-Conroy,shopping_pos,115.78,Human resources officer,0,14,39,"Red Cliff,CO"
11083,Daugherty LLC,kids_pets,59.8,Futures trader,0,14,31,"American Fork,UT"
11084,Altenwerth-Kilback,home,31.3,Public relations account executive,0,14,85,"Meredith,CO"
11085,Turner and Sons,shopping_pos,4.34,Electronics engineer,0,14,35,"Centerview,MO"
11086,Bogisich-Weimann,kids_pets,18.75,"""Research officer, political party""",0,14,40,"Conway,WA"
11087,Bernier and Sons,kids_pets,16.68,"""Administrator, education""",0,14,85,"Wales,AK"
11088,Bednar PLC,kids_pets,39.61,"""Therapist, art""",0,14,36,"Moriarty,NM"
11089,Bins-Tillman,entertainment,75.12,Tourist information centre manager,0,14,49,"Meadville,MO"
11090,Medhurst PLC,shopping_net,6.1,Musician,0,14,43,"Burbank,WA"
11091,Fadel Inc,health_fitness,11.34,Electronics engineer,0,14,35,"Centerview,MO"
11092,"""O'Reilly, Mohr and Purdy""",home,70.45,Intelligence analyst,0,15,53,"Meridian,ID"
11093,Rippin-VonRueden,health_fitness,47.37,Occupational hygienist,0,15,64,"Saint Louis,MO"
11094,"""Metz, Russel and Metz""",kids_pets,34.33,Chartered legal executive (England and Wales),0,15,57,"Blairsden-Graeagle,CA"
11095,"""Langosh, Wintheiser and Hyatt""",food_dining,2.22,Land/geomatics surveyor,0,15,39,"Arnold,MO"
11096,"""Langworth, Boehm and Gulgowski""",shopping_net,212.12,"""Lecturer, higher education""",0,15,31,"Riverton,WY"
11097,Jast and Sons,food_dining,64.77,Advertising account planner,0,15,42,"Glendale,CA"
11098,"""Hills, Hegmann and Schaefe""",health_fitness,25.51,Barrister,0,15,88,"Cascade Locks,OR"
11099,Gottlieb-Hansen,personal_care,71.06,Early years teacher,0,15,51,"Helm,CA"
11100,Ratke and Sons,health_fitness,105.79,Colour technologist,0,15,65,"Camden,MO"
11101,"""Weimann, Kuhic and Beahan""",shopping_pos,40.35,Museum/gallery exhibitions officer,0,15,32,"Colorado Springs,CO"
11102,"""Swaniawski, Lowe and Robel""",shopping_pos,9.55,Geoscientist,0,15,27,"San Jose,CA"
11103,Nienow PLC,entertainment,5.53,Telecommunications researcher,0,15,74,"Holstein,NE"
11104,"""Runolfsdottir, Mueller and Han""",entertainment,166.3,"""Designer, exhibition/display""",0,15,52,"Sun City,CA"
11105,Macejkovic-Lesch,shopping_pos,168.57,Health physicist,0,15,53,"Newhall,CA"
11106,"""Hermiston, Russel and Price""",food_dining,10.69,Firefighter,0,15,51,"Norwalk,CA"
11107,Huel-Langworth,misc_net,9.52,Geoscientist,0,15,27,"San Jose,CA"
11108,Champlin-Caspe,home,83.71,"""Sales professional, IT""",0,16,34,"Altonah,UT"
11109,Auer-West,shopping_net,9.67,Airline pilot,0,16,39,"Napa,CA"
11110,"""Hettinger, McCullough and Fay""",home,78.44,Electronics engineer,0,16,35,"Centerview,MO"
11111,Johns-Hoege,entertainment,27.8,Tax inspector,0,16,36,"Rocky Mount,MO"
11112,Greenholt Lt,health_fitness,2.9,Chartered legal executive (England and Wales),0,16,57,"Blairsden-Graeagle,CA"
11113,Kozey-Kuhlman,personal_care,31.23,"""Engineer, petroleum""",0,16,87,"Scotts Mills,OR"
11114,Pouros-Haag,shopping_pos,19.48,Music therapist,0,16,40,"Rock Springs,WY"
11115,White and Sons,home,7.39,Contractor,0,16,43,"Phoenix,AZ"
11116,"""Ruecker, Beer and Collie""",shopping_net,1.43,Firefighter,0,16,51,"Norwalk,CA"
11117,Windler LLC,kids_pets,80.28,Health physicist,0,16,53,"Newhall,CA"
11118,Reilly and Sons,health_fitness,26.51,Health physicist,0,16,53,"Newhall,CA"
11119,Boyer PLC,misc_pos,2.5,"""Nurse, children's""",0,16,44,"North Loup,NE"
11120,Fisher-Schowalte,shopping_net,6.38,Colour technologist,0,17,38,"Bay City,OR"
11121,"""Medhurst, Cartwright and Ebert""",personal_care,78.44,Immigration officer,0,17,37,"Fiddletown,CA"
11122,White and Sons,home,123.07,Investment analyst,0,17,50,"Redford,MO"
11123,Bernier and Sons,kids_pets,55.09,Tax inspector,0,17,36,"Rocky Mount,MO"
11124,Stiedemann Lt,food_dining,10.53,"""Scientist, research (maths)""",0,17,33,"Paauilo,HI"
11125,"""Bins, Balistreri and Beatty""",shopping_pos,6.98,Production manager,0,17,39,"Wheaton,MO"
11126,"""Osinski, Ledner and Leuschke""",grocery_pos,51.75,Naval architect,0,17,26,"Owensville,MO"
11127,"""Reinger, Weissnat and Strosin""",food_dining,52.01,Clinical research associate,0,17,51,"Odessa,MO"
11128,Lubowitz-Walte,kids_pets,20.64,Product/process development scientist,0,17,51,"Lagrange,WY"
11129,"""Stehr, Jewess and Schimmel""",misc_net,5.34,Special educational needs teacher,0,17,46,"Orient,WA"
11130,Adams-Barrows,health_fitness,125.43,Network engineer,0,17,69,"Kirk,CO"
11131,"""Pouros, Walker and Spence""",kids_pets,33.68,Systems analyst,0,17,59,"Lowell,OR"
11132,Bode-Rempel,kids_pets,1.28,"""Surveyor, minerals""",0,17,84,"Campbell,NE"
11133,Hamill-D'Amore,health_fitness,53.69,Cytogeneticist,0,17,70,"Browning,MO"
11134,Conroy Lt,shopping_pos,6.52,"""Surveyor, land/geomatics""",0,17,36,"Red River,NM"
11135,Kirlin and Sons,personal_care,164.07,Intelligence analyst,0,17,53,"Meridian,ID"
11136,Kerluke-Abshire,shopping_net,189.78,"""Sales professional, IT""",0,17,34,"Altonah,UT"
11137,Gaylord-Powlowski,home,50.54,Architect,0,17,71,"Mound City,MO"
11138,Waters-Cruickshank,health_fitness,12.68,Television/film/video producer,0,18,67,"Nelson,NE"
11139,Sporer-Keeble,personal_care,38.32,Human resources officer,0,18,57,"Manley,NE"
11140,Stark-Koss,home,34.06,"""Engineer, automotive""",0,18,50,"Hooper,NE"
11141,Osinski Inc,personal_care,2.88,"""Civil engineer, contracting""",0,18,63,"Santa Monica,CA"
11142,"""Bahringer, Schoen and Corkery""",shopping_pos,3.53,Intelligence analyst,0,18,53,"Meridian,ID"
11143,"""Hills, Hegmann and Schaefe""",health_fitness,54.05,"""Geologist, engineering""",0,18,67,"Parks,AZ"
11144,Bins-Howell,personal_care,123.69,"""Therapist, art""",0,18,36,"Moriarty,NM"
11145,"""Schroeder, Wolff and Hermiston""",travel,1.95,"""Engineer, electronics""",0,18,57,"Broomfield,CO"
11146,Gerhold LLC,home,10.57,Local government officer,0,18,70,"Powell Butte,OR"
11147,Kilback Group,food_dining,31.41,Firefighter,0,18,51,"Norwalk,CA"
11148,Zboncak Lt,food_dining,13.71,Advertising account planner,0,18,42,"Glendale,CA"
11149,"""O'Reilly, Mohr and Purdy""",home,71.05,Music therapist,0,18,40,"Rock Springs,WY"
11150,Rau-Robel,kids_pets,129.18,Exercise physiologist,0,18,95,"Clarksville,MO"
11151,Bernhard-Lesch,food_dining,9.2,Advertising account planner,0,19,42,"Glendale,CA"
11152,"""Schoen, Nienow and Bauch""",personal_care,13.74,"""Surveyor, mining""",0,19,51,"Fullerton,NE"
11153,Cormier LLC,shopping_net,2.78,Counsellor,0,19,37,"Kansas City,MO"
11154,Schumm PLC,shopping_net,85.8,Osteopath,0,19,40,"Issaquah,WA"
11155,"""Goyette, Howell and Collie""",shopping_pos,109.48,Investment analyst,0,19,50,"Redford,MO"
11156,Kassulke Inc,entertainment,74.48,Freight forwarder,0,19,48,"Fort Washakie,WY"
11157,"""Fadel, Mertz and Rippin""",entertainment,72.24,Immigration officer,0,19,37,"Fiddletown,CA"
11158,Lynch-Moh,travel,9.24,"""Investment banker, corporate""",0,19,74,"Unionville,MO"
11159,Mosciski Group,travel,4.39,Medical technical officer,0,19,55,"Monitor,WA"
11160,Adams-Barrows,health_fitness,343.37,Learning mentor,0,19,69,"Indian Wells,CA"
11161,"""Turcotte, Batz and Buckridge""",health_fitness,22.25,"""Engineer, maintenance""",0,19,68,"Gardiner,OR"
11162,"""Weimann, Kuhic and Beahan""",shopping_pos,6.62,Public house manager,0,19,50,"Burlington,WA"
11163,"""Windler, Goodwin and Kovacek""",home,172.45,"""Therapist, art""",0,19,36,"Moriarty,NM"
11164,Waters-Cruickshank,health_fitness,98.68,Town planner,0,19,58,"Luray,MO"
11165,Lynch-Wisozk,home,124.51,Product/process development scientist,0,19,51,"Lagrange,WY"
11166,Bauch-Blan,entertainment,96.9,"""Engineer, production""",0,19,32,"Independence,MO"
11167,Champlin-Caspe,home,27.47,Public relations account executive,0,20,85,"Meredith,CO"
11168,"""McDermott, Osinski and Mo""",home,12.02,"""Buyer, industrial""",0,20,33,"Daly City,CA"
11169,Rau-Grant,kids_pets,5.25,"""Surveyor, mining""",0,20,51,"Fullerton,NE"
11170,Kulas Group,health_fitness,37.6,Educational psychologist,0,20,43,"Manville,WY"
11171,"""Kutch, Steuber and Gerhol""",food_dining,23.97,Web designer,0,20,41,"Smith River,CA"
11172,Schmeler-Howe,personal_care,90.24,Electronics engineer,0,20,35,"Centerview,MO"
11173,"""Cole, Hills and Jewess""",home,51.81,Land/geomatics surveyor,0,20,39,"Arnold,MO"
11174,Kirlin and Sons,personal_care,22.74,Airline pilot,0,20,39,"Napa,CA"
11175,Mosciski Group,travel,2.72,Naval architect,0,20,57,"High Rolls Mountain Park,NM"
11176,"""Konopelski, Schneider and Hartmann""",food_dining,12.93,"""Therapist, music""",0,20,36,"Mountain Center,CA"
11177,Quitzon-Goyette,home,43.2,Private music teacher,0,20,54,"Brashear,MO"
11178,Lynch Lt,shopping_pos,155.55,"""Solicitor, Scotland""",0,20,50,"Ravenna,NE"
11179,"""Douglas, DuBuque and McKenzie""",travel,3.8,Counselling psychologist,0,21,24,"Phoenix,AZ"
11180,Hudson-Grady,shopping_pos,5.88,"""Engineer, automotive""",0,21,50,"Hooper,NE"
11181,"""Hermiston, Russel and Price""",food_dining,70.68,Further education lecturer,0,21,36,"Pueblo,CO"
11182,Jast Lt,shopping_net,822.92,Investment analyst,0,21,50,"Redford,MO"
11183,Abshire PLC,entertainment,15.61,Forensic psychologist,0,21,63,"Westfir,OR"
11184,"""Schoen, Nienow and Bauch""",personal_care,54.19,"""Engineer, production""",0,21,32,"Independence,MO"
11185,"""Schaefer, Fay and Hilll""",entertainment,14.03,"""Surveyor, land/geomatics""",0,21,36,"Red River,NM"
11186,Stark-Koss,home,38.97,Colour technologist,0,21,65,"Camden,MO"
11187,Kihn-Schuste,food_dining,13.4,"""Engineer, production""",0,21,32,"Independence,MO"
11188,Brown-Greenholt,entertainment,41.12,Airline pilot,0,21,39,"Napa,CA"
11189,White and Sons,home,52.28,Further education lecturer,0,21,36,"Pueblo,CO"
11190,Predovic Inc,shopping_net,323.98,Contractor,0,21,43,"Phoenix,AZ"
11191,"""Conroy, Balistreri and Gorczany""",health_fitness,88.58,Occupational psychologist,0,21,70,"Tomales,CA"
11192,Schuppe LLC,entertainment,19.98,Naval architect,0,22,57,"High Rolls Mountain Park,NM"
11193,Boyer-Reichert,shopping_net,9.47,"""Research officer, political party""",0,22,40,"Conway,WA"
11194,Champlin-Caspe,home,89.45,"""Surveyor, mining""",0,22,51,"Fullerton,NE"
11195,Botsford and Sons,home,22.21,Special educational needs teacher,0,22,46,"Orient,WA"
11196,Ruecker-Mayert,kids_pets,7.13,Information systems manager,0,22,38,"Fort Washakie,WY"
11197,Rippin-VonRueden,health_fitness,33.7,Electronics engineer,0,22,35,"Centerview,MO"
11198,"""Hermiston, Pacocha and Smith""",health_fitness,1.82,Contractor,0,22,43,"Phoenix,AZ"
11199,Ratke and Sons,health_fitness,88.03,"""Research officer, political party""",0,22,40,"Conway,WA"
11200,Skiles LLC,home,1.64,"""Engineer, production""",0,23,32,"Independence,MO"
11201,Jacobi Inc,health_fitness,95.89,Musician,0,23,43,"Burbank,WA"
11202,"""Walter, Hettinger and Kessle""",personal_care,22.25,Health service manager,0,23,97,"June Lake,CA"
11203,Shields-Wunsch,health_fitness,119.88,"""Engineer, production""",0,23,32,"Independence,MO"
11204,Rolfson-Kunde,personal_care,70.42,Mental health nurse,0,23,46,"Dumont,CO"
11205,Roberts-Beahan,misc_pos,253.88,Magazine features editor,0,23,45,"Sacramento,CA"
11206,"""Hauck, Dietrich and Funk""",kids_pets,16.88,"""Therapist, music""",0,23,36,"Mountain Center,CA"
11207,"""Hagenes, Kohler and Hoppe""",food_dining,33.51,Chief Marketing Officer,0,23,81,"Colton,WA"
11208,Pollich LLC,home,184.25,"""Designer, exhibition/display""",0,23,52,"Sun City,CA"
11209,Frami Group,entertainment,80.29,Musician,0,23,43,"Burbank,WA"
11210,"""Becker, Harris and Harvey""",personal_care,24.47,"""Civil engineer, contracting""",0,23,69,"Humboldt,AZ"
11211,Zboncak Lt,food_dining,6.96,Information systems manager,0,23,38,"Fort Washakie,WY"
11212,Mante Group,misc_net,8.83,Charity officer,0,0,57,"Albuquerque,NM"
11213,Volkman-Predovic,shopping_net,3.48,Systems analyst,0,0,78,"Grenada,CA"
11214,"""Heller, Gutmann and Zieme""",grocery_pos,104.21,Public relations account executive,0,0,85,"Meredith,CO"
11215,Christiansen-Gusikowski,misc_pos,13.92,"""Therapist, occupational""",0,0,73,"Carlotta,CA"
11216,"""Schumm, Bauch and Ondrick""",grocery_pos,211.72,"""Pilot, airline""",0,0,36,"Laramie,WY"
11217,Rau and Sons,grocery_pos,95.66,Investment analyst,0,0,50,"Redford,MO"
11218,"""Huel, Hammes and Witting""",grocery_pos,130.5,Barrister,0,0,88,"Cascade Locks,OR"
11219,"""Reichert, Rowe and Mraz""",shopping_net,100.14,Freight forwarder,0,1,48,"Fort Washakie,WY"
11220,Maggio-Fahey,misc_pos,163.03,Music therapist,0,1,40,"Rock Springs,WY"
11221,Kutch LLC,gas_transport,72.22,"""Surveyor, minerals""",0,1,37,"Thompson,UT"
11222,Prohaska-Murray,gas_transport,40.34,"""Surveyor, land/geomatics""",0,1,36,"Red River,NM"
11223,Grimes LLC,entertainment,1.15,"""Scientist, physiological""",0,1,60,"Eugene,OR"
11224,Friesen-Stamm,gas_transport,49.67,"""Surveyor, mining""",0,1,51,"Fullerton,NE"
11225,Kutch LLC,gas_transport,7.04,"""Solicitor, Scotland""",1,1,50,"Ravenna,NE"
11226,"""Schultz, Simonis and Little""",grocery_pos,103.15,"""Scientist, research (maths)""",0,1,33,"Paauilo,HI"
11227,Marks Inc,gas_transport,86.56,"""Civil engineer, contracting""",0,2,69,"Humboldt,AZ"
11228,"""Hoppe, Harris and Bedn""",entertainment,50.62,Science writer,0,2,69,"San Jose,CA"
11229,Heidenreich PLC,grocery_pos,141.85,Chartered legal executive (England and Wales),0,2,57,"Blairsden-Graeagle,CA"
11230,Berge LLC,gas_transport,81.63,Advertising account planner,0,2,42,"Glendale,CA"
11231,Botsford Lt,shopping_pos,134.0,Dealer,0,2,48,"Athena,OR"
11232,Heaney-Marquardt,entertainment,69.25,Wellsite geologist,0,2,58,"Corona,CA"
11233,Barton Inc,grocery_pos,225.92,"""Therapist, horticultural""",0,2,48,"Huntington Beach,CA"
11234,"""Huel, Hammes and Witting""",grocery_pos,70.46,Insurance broker,0,2,42,"Sutherland,NE"
